"Action_OpenFeedbackPage","Send Feedback","의견 보내기","フィードバックを送信","發送反饋","发送反馈","Envoyer un commentaire","Invia commenti","Feedback senden","Enviar opinión","Отправить отзыв","Enviar Crítica","إرسال تعليقات","","","","","","","","","","","","",""
"Action_OpenSupportPage","Report Issue","보고서 문제","レポートの問題","報告問題","报告问题","Signaler un problème","Riporta problema","Problem melden","Informar de problema","Сообщить о проблеме","Relatar Problema","الإبلاغ عن مشكلة","","","","","","","","","","","","",""
"Action_OpenConfigFolder","Get externalcamera.cfg","가져 오기 externalcamera.cfg","取得externalcamera.cfg","獲取externalcamera.cfg","获取externalcamera.cfg","Obtenir externalcamera.cfg","Ottieni externalcamera.cfg","externalcamera.cfg öffnen","Conseguir externalcamera.cfg","Получить externalcamera.cfg","Obter externalcamera.cfg","احصل على externalcamera.cfg","","","","","","","","","","","","",""
"Info_Artoolkit_License","This application uses ARToolkit for some functionality under the LGPLv3","이 응용 프로그램은 LGPLv3에서 일부 기능을 ARToolkit을 사용","このアプリケーションは、LGPLv3の下にいくつかの機能のためにARToolkitを使用しています","該應用程式使用了LGPLv3協議下的ARToolkit來實現一些功能","该应用程序使用了LGPLv3协议下的ARToolkit来实现一些功能","Cette application utilise ARToolkit pour une fonctionnalité sous LGPLv3","Alcune funzionalità di questa applicazione con licenza LGPLv3 utilizzano ARToolkit","Diese Anwendung verwendet für einige Funktionen das ARToolkit unter der LGPLv3-Lizenz.","Esta aplicación usa ARToolkit para algunas funciones bajo la LGPLv3.","Это приложение использует ARToolkit для работы некоторых функций в соответствии с LGPLv3","Este aplicativo usa ARToolkit para algumas funcionalidades sob a LGPLv3","يستخدم هذا التطبيق أداة ARToolkit لتشغيل بعض الوظائف بموجب LGPLv3","","","","","","","","","","","","",""
"Info_FFmpeg_License","This software uses libraries from the FFmpeg project under the LGPLv2.1","이 소프트웨어는 LGPLv2.1 아래는 FFmpeg 프로젝트에서 라이브러리를 사용","このソフトウェアは、LGPLv2.1の下にFFmpegプロジェクトからライブラリを使用しています","該軟體使用了FFmpeg項目中的某些庫（LGPLv2.1協議）","该软件使用了FFmpeg项目中的某些库（LGPLv2.1协议）","Ce logiciel utilise des bibliothèques du projet FFmpeg sous LGPLv2.1","Il software si serve di archivi del progetto FFmpeg con licenza LGPLv2.1","Diese Software verwendet Bibliotheken des FFmpeg-Projekts unter der LGPLv2.1-Lizenz.","Este software usa librerías del proyecto FFmpeg bajo la LGPLv2.1.","Это приложение использует библиотеки проекта FFmpeg в соответствии с LGPLv2.1","Este software usa bibliotecas do projeto FFmpeg sob a LGPLv2.1","يستخدم هذا البرنامج مكتبات من مشروع FFmpeg بموجب LGPLv2.1","","","","","","","","","","","","",""
"Value_DisplayingMixCast","Mixed Reality","혼합 현실","複合現実感","混合實境","混合现实","Réalité mélangée","Realtà mista","Mixed-Reality","Realidad mixta","Смешанная реальность","Realidade Mista","واقع مختلط","","","","","","","","","","","","",""
"Value_DisplayingHeadset","First Person","첫번째 사람","最初の人","第一個人","第一个人","Première personne","Prima persona","First Person","Primera persona","От первого лица","Primeira Pessoa","الشخص الأول","","","","","","","","","","","","",""
"Action_OutputVideoFile","Record Video","비디오 녹화","レコードのビデオ","錄製視頻","录制视频","Enregistrer vidéo","Registrazione video","Video aufnehmen","Grabar vídeo","Записать видео","Gravar Vídeo","تسجيل الفيديو","","","","","","","","","","","","",""
"Action_StartVideoOutput","Start Recording","녹화 시작","録画開始","開始錄影","开始录像","Démarrer Enregistrement","Avvia registrazione","Aufnahme starten","Comenzar la grabación","Начать запись","Iniciar Gravação","بدء التسجيل","","","","","","","","","","","","",""
"Action_StopVideoOutput","Stop Recording","기록 중지","録画を停止","停止錄影","结束录像","Arrêter Enregistrement","Interrompi registrazione","Aufnahme stoppen","Detener la grabación","Остановить запись","Parar Gravação","وقف التسجيل","","","","","","","","","","","","",""
"Action_StartDisplaying","Present","선물","現在","現在","现在","Présenter","Presenta","Präsentation","Presentar","Представить","Exibir","عرض","","","","","","","","","","","","",""
"Action_OutputTimelapse","Capture Snapshot","스냅샷 캡처","スナップショットをキャプチャ","擷取快拍","捕捉快照","Capturer Instantané","Acquisizione istantanea","Snapshot erfassen","Capturar instantánea","Сделать снимок","Capturar Foto","التقاط لقطة","","","","","","","","","","","","",""
"Action_OutputScreenshot","Take Snapshot","스냅샷 촬영","スナップショットを撮る","拍攝快拍","拍摄快照","Prendre Instantané","Scatta istantanea","Snapshot aufnehmen","Tomar instantánea","Создать снимок","Tirar Foto","أخذ لقطة","","","","","","","","","","","","",""
"Action_ShareScreenshot","Share Snapshot","스냅샷 공유","スナップショットを共有","分享快拍","分享快照","Partager Instantané","Condividi istantanea","Snapshot teilen","Compartir instantánea","Поделиться снимком","Compartilhar Foto","مشاركة لقطة","","","","","","","","","","","","",""
"Info_QuickStep1","Hold your controller so the blue target ring on-screen is centered inside the controller ring and click the grip button","화면에 표시되는 파란색 대상 고리가 컨트롤러 고리의 중앙에 오도록 컨트롤러를 들고 그립 버튼을 누르십시오.","コントローラを持って、画面上の青いターゲットリングがコントローラのリングの内側に来るようにしてます。よければグリップボタンをクリックします","調整控制器以使螢幕上的藍色圓圈位於圖像中的控制器環內并按下Grip按鈕","调整控制器以使屏幕上的蓝色圆圈位于图像中的控制器环内并按下Grip按钮","Maintenez votre contrôleur pour que l'anneau cible bleu à l'écran soit centré à l'intérieur de l'anneau du contrôleur et cliquez sur le bouton de poignée","Mantieni il controller in modo che il cerchio blu sullo schermo venga centrato all'interno del cerchio del controller quindi clicca il pulsante sull'impugnatura","Halte deinen Controller so, dass der blaue Zielring auf dem Bildschirm im Controllerring zentriert ist und drücke dann die Greiftaste.","Agarra tu mando de modo que el anillo azul del objetivo en la pantalla esté centrado dentro del anillo del mando y haz clic en el botón de control.","Возьмите контроллер так, чтобы синее кольцо цели на экране находилось внутри круга контроллера, и нажмите кнопку «Захват»","Segure o seu controle até que o alvo circular azul na tela possa centralize dentro do círculo do controle e clique no botão Agarrar.","امسك جهاز التحكم الخاص بك بحيث تكون حلقة الهدف الزرقاء الموجودة على الشاشة في وسط حلقة جهاز التحكم وانقر على زر التحكّم","","","","","","","","","","","","",""
"Info_QuickStep2","Return to the center of your play area. For each target, click the Grip button while holding your controller so the target on screen is centered inside the controller ring","플레이 영역의 중앙으로 돌아가십시오. 화면에 표시된 대상이 각각 컨트롤러 고리의 중앙에 오도록 컨트롤러를 든 상태에서 그립 버튼을 누르십시오.","プレイエリアの中央に戻ります。ターゲットごとに、コントローラを持ったままグリップボタンをクリックして、画面上のターゲットがコントローラリングの内側に入るようにします","向後退幾步。對於每個十字目標，調整控制器使螢幕上的目標位於控制器環內並按下Grip按鈕","向后退几步。对于每个十字目标，调整控制器使屏幕上的目标位于控制器环内并按下Grip按钮","Retournez au centre de votre zone de jeu. Pour chaque cible, cliquez sur le bouton de poignée tout en tenant votre contrôleur afin que la cible à l'écran soit centrée à l'intérieur de l'anneau du contrôleur","Torna al centro dell'area di gioco. Per ogni bersaglio, clicca il pulsante sull'impugnatura mentre mantieni il controller in modo che il bersaglio sullo schermo venga centrato all'interno del cerchio del controller","Kehre ins Zentrum deines Spielbereichs zurück. Klicke für jedes Zielobjekt auf die Greiftaste und halte den Controller so, dass das Zielobjekt im Controllerring zentriert ist.","Vuelve al centro de tu área de juego. En cada objetivo haz clic en el botón de control agarrando al mismo tiempo el mando, de modo que el objetivo de la pantalla esté centrado dentro del anillo del mando.","Вернитесь в центр игровой зоны. Для каждой цели нажмите кнопку «Захват», держа контроллер так, чтобы цель находилась в центре круга контроллера","Volte para o centro da sua área de jogo. Aperte o botão Agarrar para cada alvo segurando o seu controle para que o alvo na tela esteja centralizado dentro do círculo do controle","ارجع إلى مركز منطقة اللعب الخاصة بك. بالنسبة لكل هدف، من الأهداف، انقر زر التحكم أثناء الامساك بجهاز التحكم الخاص بك بحيث يكون الهدف الموجود على الشاشة في وسط حلقة جهاز التحكم","","","","","","","","","","","","",""
